street,suburb,government_area,market,country,country_code,type,Latitude,Longitude,is_location_exact
Rio de Janeiro,Leblon,Leblon,Rio De Janeiro,Brazil,BR,Point,-22.978314631267907,-43.22308649148793,False
Rio de Janeiro,Botafogo,Botafogo,Rio De Janeiro,Brazil,BR,Point,-22.94964100270776,-43.19207316019323,True
Rio de Janeiro,Vila da Penha,Vila da Penha,Rio De Janeiro,Brazil,BR,Point,-22.8437129575907,-43.31241696422418,False
Sancaktepe,Istanbul,Sancaktepe,Istanbul,Turkey,TR,Point,41.00363,29.19203,False
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.51725,-73.5571,True
Staten Island,Staten Island,South Beach,New York,United States,US,Point,40.59116,-74.08174,True
Montréal,Quartier des Spectacles,Ville-Marie,Montreal,Canada,CA,Point,45.51406,-73.563,True
Montréal,Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,Point,45.54477,-73.59448,True
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.96894327038813,-43.18832054700163,True
Istanbul,Istanbul,Gaziosmanpasa,Istanbul,Turkey,TR,Point,41.06038,28.91629,False
Montréal,Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montreal,Canada,CA,Point,45.55174,-73.649,False
HK,Hong Kong,Tsuen Wan,Hong Kong,Hong Kong,HK,Point,22.39939,114.10809,False
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.98203185975016,-43.19398459651786,True
Hong Kong,Quarry Bay,Eastern,Hong Kong,Hong Kong,HK,Point,22.28857,114.20927,True
Barcelona,Glòries - El Parc,el Parc i la Llacuna del Poblenou,Barcelona,Spain,ES,Point,41.3918,2.18951,True
Santa Maria de Avioso,Porto,Castêlo da Maia,Porto,Portugal,PT,Point,41.26027,-8.61602,False
Brooklyn,Bushwick,Bushwick,New York,United States,US,Point,40.68891,-73.92084,True
Montréal,Quartier des Spectacles,Ville-Marie,Montreal,Canada,CA,Point,45.50835,-73.57004,True
New York,Queens,Sunnyside,New York,United States,US,Point,40.74615,-73.91704,False
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.97103230094075,-43.18708515155298,True
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.97626728937996,-43.19298564538373,True
Kailua-Kona,Kailua/Kona,North Kona,The Big Island,United States,US,Point,19.70353,-155.97224,True
Koloa,Kauaʻi,Koloa-Poipu,Kauai,United States,US,Point,21.8732,-159.45065,True
Rio de Janeiro,Rio De Janeiro,Guaratiba,Rio De Janeiro,Brazil,BR,Point,-22.9904451673837,-43.55162493436799,False
Kahuku,Windward Side,Koolauloa,Oahu,United States,US,Point,21.69442,-158.0201,True
Barcelona,Eixample,la Sagrada Família,Barcelona,Spain,ES,Point,41.41089,2.17648,True
Queens,Jamaica,St. Albans,New York,United States,US,Point,40.70052,-73.75184,False
Istanbul,Istanbul,Buyukcekmece,Istanbul,Turkey,TR,Point,41.02525,28.58381,False
Lahaina,Maui,Lahaina,Maui,United States,US,Point,20.91573,-156.69406,True
Avalon Beach,Avalon,Pittwater,Sydney,Australia,AU,Point,-33.62564,151.31642,True
Haleiwa,North Shore,North Shore Oahu,Oahu,United States,US,Point,21.64361,-158.06438,True
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.52707,-73.59285,True
New York,Upper West Side,Upper West Side,New York,United States,US,Point,40.79501,-73.97132,True
Brooklyn,Canarsie,Canarsie,New York,United States,US,Point,40.63241,-73.89367,True
Brooklyn,Brooklyn,Park Slope,New York,United States,US,Point,40.67124,-73.98625,False
Brooklyn,Crown Heights,Crown Heights,New York,United States,US,Point,40.67838,-73.95549,True
Darlinghurst,Darlinghurst,Sydney,Sydney,Australia,AU,Point,-33.87552,151.21345,True
Princeville,Kauaʻi,North Shore Kauai,Kauai,United States,US,Point,22.22342,-159.48204,True
Brooklyn,Brooklyn,East New York,New York,United States,US,Point,40.67539,-73.89039,False
Moreira,Porto,Moreira,Porto,Portugal,PT,Point,41.23035,-8.66031,True
New York,Manhattan,Lower East Side,New York,United States,US,Point,40.71862,-73.99154,True
Tamarama,Bronte,Waverley,Sydney,Australia,AU,Point,-33.90304,151.26412,True
New York,Manhattan,Gramercy,New York,United States,US,Point,40.73815,-73.98443,True
Rio de Janeiro,Rio De Janeiro,Jacarepaguá,Rio De Janeiro,Brazil,BR,Point,-22.9703870513959,-43.41843647118928,False
Queens,Flushing,Flushing,New York,United States,US,Point,40.7459,-73.83298,False
Hong Kong,Wan Chai,Wan Chai,Hong Kong,Hong Kong,HK,Point,22.27757,114.17694,True
Montréal,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montreal,Canada,CA,Point,45.55157,-73.55208,True
Porto,Porto,Bonfim,Porto,Portugal,PT,Point,41.16033,-8.60207,False
New York,Chelsea,Chelsea,New York,United States,US,Point,40.75005,-73.99898,False
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.15129,-8.62077,True
Rio de Janeiro,Barra da Tijuca,Jacarepaguá,Rio De Janeiro,Brazil,BR,Point,-22.972537658219263,-43.3831067284662,False
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.964617829612656,-43.17875081156532,True
Staten Island,West Brighton,West Brighton,New York,United States,US,Point,40.63333,-74.11311,True
Barcelona,Dreta de l'Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.38977,2.17532,True
Brooklyn,Brooklyn,Williamsburg,New York,United States,US,Point,40.71865,-73.96392,True
Rio de Janeiro,Rio De Janeiro,Botafogo,Rio De Janeiro,Brazil,BR,Point,-22.957738202813637,-43.184717879371945,False
Barcelona,Ciutat Vella,el Barri Gòtic,Barcelona,Spain,ES,Point,41.37998,2.17518,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.15314,-8.61054,True
Montreal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.52006,-73.55553,True
Surry Hills,Surry Hills,Sydney,Sydney,Australia,AU,Point,-33.88515,151.21088,True
New York,Hell's Kitchen,Hell's Kitchen,New York,United States,US,Point,40.76338,-73.99552,True
Barcelona,Horta-Guinardó,el Carmel,Barcelona,Spain,ES,Point,41.42255,2.15739,False
Beşiktaş,Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,41.05115,29.01933,True
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.965623291833747,-43.18364483691549,True
Santo Tirso,Porto,St. Tirso,Porto,Portugal,PT,Point,41.33714,-8.477,False
Waialua,North Shore,North Shore Oahu,Oahu,United States,US,Point,21.57958,-158.17481,True
Espinho,Porto,Espinho,Porto,Portugal,PT,Point,41.00943,-8.64026,False
Lahaina,Westside,Lahaina,Maui,United States,US,Point,20.99393,-156.66815,True
Brooklyn,Brooklyn,Williamsburg,New York,United States,US,Point,40.71424,-73.9664,True
Rio de Janeiro,Botafogo,Botafogo,Rio De Janeiro,Brazil,BR,Point,-22.948858918144374,-43.18574483607384,True
Kaaawa,Oʻahu,Koolauloa,Oahu,United States,US,Point,21.55359,-157.85218,False
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.96429123105572,-43.17891807417986,False
Hong Kong,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28855,114.14315,True
Başakşehir,Istanbul,Basaksehir,Istanbul,Turkey,TR,Point,41.09937,28.80001,False
Rio de Janeiro,Lapa,Centro,Rio De Janeiro,Brazil,BR,Point,-22.91397733868619,-43.18800413289652,True
Hong Kong Island,Sai Ying Pun,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28586,114.14311,False
Rio de Janeiro,Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,-22.98521721608299,-43.20070227223089,True
Rio de Janeiro,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-23.01572464812697,-43.30223274973709,True
Kailua,Kailua,Koolaupoko,Oahu,United States,US,Point,21.4094,-157.74532,True
Rio de Janeiro,Flamengo,Flamengo,Rio De Janeiro,Brazil,BR,Point,-22.927833288976863,-43.17260649652285,True
Lahaina,Westside,Lahaina,Maui,United States,US,Point,20.93332,-156.68654,False
Istanbul,Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.0314,28.98158,True
Montréal,Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,Point,45.54144,-73.58808,True
Barcelona,Eixample,la Sagrada Família,Barcelona,Spain,ES,Point,41.40975,2.17505,True
Bronx,The Bronx,Fordham,New York,United States,US,Point,40.86533,-73.89713,False
Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,Barcelona,Spain,ES,Point,41.4025,2.14984,True
Waialua,Oʻahu,North Shore Oahu,Oahu,United States,US,Point,21.58147,-158.14192,False
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.970194525506763,-43.185196066971,False
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.52621,-73.5571,True
Hauula,Ko'olauloa,Koolauloa,Oahu,United States,US,Point,21.61791,-157.91443,True
Barcelona,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.39785,2.17228,False
Barcelona,Ciutat Vella,la Barceloneta,Barcelona,Spain,ES,Point,41.3815,2.18864,True
Brooklyn,Brooklyn,Williamsburg,New York,United States,US,Point,40.71871,-73.96234,False
Kahuku,Ko'olauloa,Koolauloa,Oahu,United States,US,Point,21.69891,-157.99459,True
Hong Kong,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,22.2853,114.14609,True
Porto,Porto,Paranhos,Porto,Portugal,PT,Point,41.17034,-8.61182,True
Rio de Janeiro,Flamengo,Flamengo,Rio De Janeiro,Brazil,BR,Point,-22.93408989604882,-43.17678206762648,False
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.5369,-73.58217,True
Barcelona ,Sant Martí,el Besòs i el Maresme,Barcelona,Spain,ES,Point,41.41004,2.22733,False
Porto,Porto,Aldoar,Porto,Portugal,PT,Point,41.14858,-8.66899,False
Barcelona,L'Antiga Esquerra de l'Eixample,l'Antiga Esquerra de l'Eixample,Barcelona,Spain,ES,Point,41.39367,2.14969,True
Rio de Janeiro,Rio De Janeiro,Gávea,Rio De Janeiro,Brazil,BR,Point,-22.980457717563556,-43.23561955660127,True
New York,West Village,West Village,New York,United States,US,Point,40.73523,-74.00255,True
Hong Kong,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28458,114.15013,True
Outremont,Outremont,Outremont,Montreal,Canada,CA,Point,45.51719,-73.61799,True
New York,Manhattan,Midtown,New York,United States,US,Point,40.76382,-73.98007,True
Hawi,Island of Hawaiʻi,North Kohala,The Big Island,United States,US,Point,20.21631,-155.83072,True
Barcelona,Sants-Montjuïc,Sants - Badal,Barcelona,Spain,ES,Point,41.37419,2.12841,True
Pepeekeo,Hilo,South Hilo,The Big Island,United States,US,Point,19.86134,-155.09392,True
Randwick,Randwick,Randwick,Sydney,Australia,AU,Point,-33.91446,151.24591,True
Rio de Janeiro,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-23.011038238562968,-43.32853022489558,False
Waimea,Island of Hawaiʻi,South Kohala,The Big Island,United States,US,Point,19.94625,-155.85528,True
Rio de Janeiro,Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,-22.98223425028271,-43.19853373911537,False
Princeville,Kauaʻi,North Shore Kauai,Kauai,United States,US,Point,22.22274,-159.47746,True
Barcelona,El Poble-sec,el Poble Sec,Barcelona,Spain,ES,Point,41.37391,2.1633,False
Waialua,Oʻahu,North Shore Oahu,Oahu,United States,US,Point,21.56933,-158.111,True
Honolulu,Honolulu,Primary Urban Center,Oahu,United States,US,Point,21.27982,-157.82313,True
Brooklyn,Williamsburg,Williamsburg,New York,United States,US,Point,40.70778,-73.94884,False
Montréal,Verdun,Verdun,Montreal,Canada,CA,Point,45.45145,-73.57098,True
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.4971,-73.58133,True
Hong Kong,Eastern District,Eastern,Hong Kong,Hong Kong,HK,Point,22.28933,114.19362,True
Montréal,Westmount,Westmount,Montreal,Canada,CA,Point,45.48849,-73.6053,True
Surry Hills,Surry Hills,Sydney,Sydney,Australia,AU,Point,-33.88424,151.2154,True
Barcelona,Sant Martí,el Clot,Barcelona,Spain,ES,Point,41.40625,2.19013,True
New York,Harlem,Harlem,New York,United States,US,Point,40.81156,-73.94571,True
New York,Manhattan,Harlem,New York,United States,US,Point,40.81036,-73.94504,True
Wailuku,Maui,Kihei-Makena,Maui,United States,US,Point,20.79562,-156.50624,True
Rio,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.97508859688288,-43.18774737406539,True
Hong Kong,Southern District,Southern,Hong Kong,Hong Kong,HK,Point,22.23514,114.2265,False
Honolulu,Kaimuki,Primary Urban Center,Oahu,United States,US,Point,21.29329,-157.78624,True
New York,Manhattan,Kips Bay,New York,United States,US,Point,40.73806,-73.98087,False
Koloa,Kauaʻi,Koloa-Poipu,Kauai,United States,US,Point,21.87529,-159.44913,False
istanbul,Istanbul,Bahcelievler,Istanbul,Turkey,TR,Point,41.00258,28.8721,False
Honolulu,Oʻahu,Primary Urban Center,Oahu,United States,US,Point,21.27906,-157.82213,True
Montréal,Outremont,Outremont,Montreal,Canada,CA,Point,45.52445,-73.61179,True
Barcelona,Sant Pere/Santa Caterina,Sant Pere,Barcelona,Spain,ES,Point,41.3859,2.18227,False
Barcelona,Sant Gervasi - la Bonanova,Vallvidrera,Barcelona,Spain,ES,Point,41.41753,2.11732,False
Redfern,Redfern,Sydney,Sydney,Australia,AU,Point,-33.89368,151.20036,True
Beşiktaş,Ortaköy,Besiktas,Istanbul,Turkey,TR,Point,41.04834,29.02695,True
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.49484,-73.58,True
Montréal,Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.53431,-73.57534,True
Barcelona,Sants-Montjuïc,Sants,Barcelona,Spain,ES,Point,41.37549,2.13237,False
New York ,Upper East Side,Upper East Side,New York,United States,US,Point,40.7739,-73.94782,False
Maroubra,Kingsford,Randwick,Sydney,Australia,AU,Point,-33.93316,151.23721,True
Hong Kong,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28754,114.14587,True
Barcelona,L'Antiga Esquerra de l'Eixample,l'Antiga Esquerra de l'Eixample,Barcelona,Spain,ES,Point,41.39106,2.1509,True
Rio de Janeiro,Rio De Janeiro,Curicica,Rio De Janeiro,Brazil,BR,Point,-22.961232291647896,-43.39573210119065,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14442,-8.61234,False
Beşiktaş,Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,41.06944,29.04246,False
Montréal,Le Plateau,Ville-Marie,Montreal,Canada,CA,Point,45.5301,-73.56211,True
Rose Bay,Rose Bay/Dover Heights,Woollahra,Sydney,Australia,AU,Point,-33.87128,151.27395,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.15095,-8.61799,True
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.49455,-73.57844,True
Fatih,Fatih,Fatih,Istanbul,Turkey,TR,Point,41.00488,28.96755,False
Brooklyn,Park Slope,Park Slope,New York,United States,US,Point,40.67148,-73.97479,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14469,-8.61285,False
Kings Langley,Sydney,Blacktown,Sydney,Australia,AU,Point,-33.76119,150.95347,True
Kağıthane,Şişli,Kagithane,Istanbul,Turkey,TR,Point,41.08101,29.00439,False
Lahaina,Napili/Honokowai,Lahaina,Maui,United States,US,Point,20.98825,-156.66581,True
New York,East Harlem,East Harlem,New York,United States,US,Point,40.79324,-73.94037,True
Barcelona,El Poble-sec,el Poble Sec,Barcelona,Spain,ES,Point,41.37339,2.16296,True
Tamarama,Tamarama,Waverley,Sydney,Australia,AU,Point,-33.89868,151.27248,True
Kowloon,Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.29879,114.17509,False
Brooklyn,Brooklyn,Williamsburg,New York,United States,US,Point,40.70953,-73.96445,True
Hilo,Hilo,South Hilo,The Big Island,United States,US,Point,19.71375,-155.0728,True
Bondi Beach,North Bondi,Waverley,Sydney,Australia,AU,Point,-33.88816,151.27836,True
Beyoğlu,Cihangir,Beyoglu,Istanbul,Turkey,TR,Point,41.03315,28.98387,True
Montreal,La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,Point,45.54842,-73.59605,True
Eyüp,Beyoglu,Eyup,Istanbul,Turkey,TR,Point,41.05807,28.93928,True
Wan Chai,Wan Chai,Wan Chai,Hong Kong,Hong Kong,HK,Point,22.2751,114.16853,False
İstanbul,Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.0383,28.97342,True
Perafita,Porto,Perafita,Porto,Portugal,PT,Point,41.22715,-8.71786,False
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14427,-8.61549,False
Barcelona,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.38926,2.1644,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.1584,-8.60792,True
Brooklyn,Bedford-Stuyvesant,Bedford-Stuyvesant,New York,United States,US,Point,40.68887,-73.92903,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.1432,-8.61803,True
Honolulu,Oʻahu,Primary Urban Center,Oahu,United States,US,Point,21.31184,-157.85228,True
Rio de Janeiro,Lapa,Centro,Rio De Janeiro,Brazil,BR,Point,-22.912102434375207,-43.184613548819904,True
Rosebery,Rosebery,Sydney,Sydney,Australia,AU,Point,-33.91585,151.20181,True
Brooklyn,Crown Heights,Crown Heights,New York,United States,US,Point,40.67034,-73.93902,True
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.30908,114.17062,True
Bellevue Hill,Bellevue Hill,Woollahra,Sydney,Australia,AU,Point,-33.87964,151.25417,False
Waialua,North Shore,North Shore Oahu,Oahu,United States,US,Point,21.57918,-158.15725,True
Haiku-Pauwela,Maui,Paia-Haiku,Maui,United States,US,Point,20.91468,-156.32303,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.15772,-8.61302,True
New York,Manhattan,Upper East Side,New York,United States,US,Point,40.76816,-73.9619,False
Randwick,Randwick,Randwick,Sydney,Australia,AU,Point,-33.91571,151.24573,True
Rio de Janeiro,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-23.005036413240408,-43.33076847586037,False
Barcelona,La Sagrada Família,la Sagrada Família,Barcelona,Spain,ES,Point,41.40631,2.17178,True
Staten Island,Great Kills,Eltingville,New York,United States,US,Point,40.54106,-74.14666,True
Fatih,Fatih,Fatih,Istanbul,Turkey,TR,Point,41.00629,28.96917,False
Mascot,Mascot,Botany Bay,Sydney,Australia,AU,Point,-33.92391,151.18622,False
Volcano,Island of Hawaiʻi,Kau,The Big Island,United States,US,Point,19.44145,-155.28143,True
Porto,Porto,Paranhos,Porto,Portugal,PT,Point,41.16256,-8.60569,False
Montréal,Villeray-Saint-Michel-Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,Point,45.54517,-73.61051,True
香港,Sham Shui Po District,Sham Shui Po,Hong Kong,Hong Kong,HK,Point,22.33107,114.16676,False
Bronte,Bronte,Waverley,Sydney,Australia,AU,Point,-33.90277,151.26372,True
Istanbul,Kadıköy,Kadikoy,Istanbul,Turkey,TR,Point,40.96826,29.10186,False
Bondi Beach,Bondi Beach,Waverley,Sydney,Australia,AU,Point,-33.8949,151.2729,True
Brooklyn,Brooklyn,Bushwick,New York,United States,US,Point,40.68844,-73.90531,True
Wanchai,Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,Point,22.27735,114.17511,False
Surry Hills,Surry Hills,Sydney,Sydney,Australia,AU,Point,-33.88871,151.21271,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14543,-8.61062,True
Glebe,Glebe,Sydney,Sydney,Australia,AU,Point,-33.88081,151.18334,True
Porto,Porto,Bonfim,Porto,Portugal,PT,Point,41.15227,-8.59971,False
Barcelona,Dreta de l'Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.39044,2.17689,False
North Bondi,North Bondi,Waverley,Sydney,Australia,AU,Point,-33.88472,151.27247,True
Manly,Manly,Manly,Sydney,Australia,AU,Point,-33.79309,151.28247,False
Woodside,Maspeth,Maspeth,New York,United States,US,Point,40.73732,-73.90168,True
Barcelona,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.39574,2.17652,True
Manly,Manly,Manly,Sydney,Australia,AU,Point,-33.79106,151.27912,True
Honolulu,Honolulu,Primary Urban Center,Oahu,United States,US,Point,21.2855,-157.83398,True
Council of the City of Sydney,Central Business District,Sydney,Sydney,Australia,AU,Point,-33.86119,151.20532,False
New York,Manhattan,Chinatown,New York,United States,US,Point,40.71542,-73.99045,True
Kensington,Kensington,Randwick,Sydney,Australia,AU,Point,-33.91078,151.22424,False
Ewa Beach,Leeward Side,Ewa,Oahu,United States,US,Point,21.31369,-158.00071,True
Rio de Janeiro,Rio De Janeiro,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.968458869372075,-43.18626151607529,False
Montreal,Gay Village,Ville-Marie,Montreal,Canada,CA,Point,45.51836,-73.55957,True
Malabar,Malabar,Randwick,Sydney,Australia,AU,Point,-33.96629,151.25151,True
Kailua-Kona,Kailua/Kona,North Kona,The Big Island,United States,US,Point,19.61387,-155.98172,False
Honolulu,Diamond Head/Kapahulu/St. Louis Heights,Primary Urban Center,Oahu,United States,US,Point,21.27219,-157.81261,False
Rio de Janeiro,Botafogo,Botafogo,Rio De Janeiro,Brazil,BR,Point,-22.95364609257584,-43.188756774363775,False
