street,suburb,government_area,market,country,country_code,type,Latitude,Longitude,is_location_exact
"Montréal, Québec, Canada",Quartier des Spectacles,Ville-Marie,Montreal,Canada,CA,Point,45.51037,-73.56128,True
"Porto, Porto, Portugal",,"Aldoar, Foz do Douro e Nevogilde",Porto,Portugal,PT,Point,41.16774,-8.66703,True
"New York, NY, United States",Harlem,Harlem,New York,United States,US,Point,40.81968,-73.95353,True
"New York, NY, United States",Manhattan,Hell's Kitchen,New York,United States,US,Point,40.76673,-73.98324,True
"Montréal, Québec, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.50362,-73.56466,True
"Barcelona, Catalunya, Spain",El Poble-sec,el Poble Sec,Barcelona,Spain,ES,Point,41.37343,2.1645,True
"Erskineville, NSW, Australia",Erskineville,Sydney,Sydney,Australia,AU,Point,-33.89864,151.18805,True
"Rio, Rio de Janeiro, Brazil",,Ipanema,Rio De Janeiro,Brazil,BR,Point,-22.98385851223473,-43.21103431782641,True
"Bondi Beach, NSW, Australia",Bondi Beach,Waverley,Sydney,Australia,AU,Point,-33.89243,151.2724,True
"Barcelona, Catalunya, Spain",Sant Gervasi - Galvany,Sant Gervasi - Galvany,Barcelona,Spain,ES,Point,41.40216,2.13911,True
"New York, NY, United States",East Village,East Village,New York,United States,US,Point,40.73014,-73.98152,True
"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,41.14377,-8.61479,True
"Kihei, HI, United States",Maui,Kihei-Makena,Maui,United States,US,Point,20.71134,-156.4426,True
"Curl Curl, NSW, Australia",,Warringah,Sydney,Australia,AU,Point,-33.76776,151.28634,True
"Barcelona, Catalunya, Spain",Eixample,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,Point,41.38376,2.14745,False
"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,Point,22.28021,114.18183,True
"Lahaina, HI, United States",Lahaina,Lahaina,Maui,United States,US,Point,20.87291,-156.67402,True
"Hong Kong, Hong Kong",Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28628,114.14373,False
"Beylikdüzü Osb, İstanbul, Turkey",,Avcilar,Istanbul,Turkey,TR,Point,41.00188,28.69811,False
"Barcelona, Catalonia, Spain",Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Barcelona,Spain,ES,Point,41.40434,2.21403,True
"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,41.15184,-8.61166,False
"Montréal, Québec, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.53195,-73.5851,True
"Hong Kong, Hong Kong Island, Hong Kong",Causeway Bay,Wan Chai,Hong Kong,Hong Kong,HK,Point,22.28099,114.18319,False
"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,41.14513,-8.61247,False
"Barcelona, Cataluña, Spain",El Poble-sec,el Poble Sec,Barcelona,Spain,ES,Point,41.37282,2.16658,True
"Porto, Porto, Portugal",,Bonfim,Porto,Portugal,PT,Point,41.14891,-8.60005,False
"Vila Nova de Gaia, Porto, Portugal",,Santa Marinha e São Pedro da Afurada,Porto,Portugal,PT,Point,41.14151,-8.62536,True
"Şişli, İstanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,Point,41.05978,28.99616,False
"Kihei, HI, United States",Maui,Kihei-Makena,Maui,United States,US,Point,20.7619,-156.45783,False
"Manly, NSW, Australia",Manly,Manly,Sydney,Australia,AU,Point,-33.79054,151.28537,True
"Brooklyn, NY, United States",Bedford-Stuyvesant,Bedford-Stuyvesant,New York,United States,US,Point,40.68922,-73.94626,True
"Honolulu, HI, United States",Oʻahu,Primary Urban Center,Oahu,United States,US,Point,21.27579,-157.82482,True
"Castle Hill, NSW, Australia",,The Hills Shire,Sydney,Australia,AU,Point,-33.72709,151.0034,False
"Hong Kong, Kowloon, Hong Kong",Jordan,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.30765,114.16981,False
"Hong Kong, Kowloon, Hong Kong",Kowloon City,Kowloon City,Hong Kong,Hong Kong,HK,Point,22.30863,114.18577,True
"Póvoa de Varzim, Porto, Portugal",,"Póvoa de Varzim, Beiriz e Argivai",Porto,Portugal,PT,Point,41.37744,-8.75491,True
"Gávea, Rio de Janeiro, Brazil",,Gávea,Rio De Janeiro,Brazil,BR,Point,-22.979171475150135,-43.23529129295523,False
"Porto, Porto, Portugal",,Lordelo do Ouro e Massarelos,Porto,Portugal,PT,Point,41.1577,-8.63163,True
"Porto, Porto, Portugal",,Bonfim,Porto,Portugal,PT,Point,41.15752,-8.59679,True
"Montréal, Québec, Canada",Cote-des-Neiges-Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,Point,45.49771,-73.6295,True
"Montréal, Québec, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.49131,-73.57712,True
"Brooklyn, NY, United States",Flatlands,Flatlands,New York,United States,US,Point,40.62857,-73.94071,True
"Rio, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.96029524923354,-43.17568838612593,True
"Porto, Porto District, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,41.14118,-8.61632,True
"Fatih, İstanbul, Turkey",Fatih,Fatih,Istanbul,Turkey,TR,Point,41.01454,28.97586,False
"New Territories, New Territories, Hong Kong",,North,Hong Kong,Hong Kong,HK,Point,22.4926,114.13928,False
"銅鑼灣, 香港島, Hong Kong",Causeway Bay,Wan Chai,Hong Kong,Hong Kong,HK,Point,22.27821,114.18302,False
"Porto, Porto, Portugal",,São Mamede de Infesta e Senhora da Hora,Porto,Portugal,PT,Point,41.18221,-8.636,True
"Beyoğlu, İstanbul, Turkey",Taksim,Beyoglu,Istanbul,Turkey,TR,Point,41.03702,28.97784,True
"Barcelona, Catalunya, Spain",Ciutat Vella,el Barri Gòtic,Barcelona,Spain,ES,Point,41.3791,2.1795,True
"Barcelona, Catalunya, Spain",Sants-Montjuïc,Sants - Badal,Barcelona,Spain,ES,Point,41.37454,2.12439,False
"Strathfield, NSW, Australia",Strathfield,Canada Bay,Sydney,Australia,AU,Point,-33.86595,151.0915,True
"Montréal, Québec, Canada",Old Port,Ville-Marie,Montreal,Canada,CA,Point,45.50787,-73.55211,True
"causeway bay , causeway bay, Hong Kong",Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,Point,22.27666,114.18395,False
"Roseville, NSW, Australia",Chatswood,Willoughby,Sydney,Australia,AU,Point,-33.78727,151.18159,True
"Waterloo, NSW, Australia",Waterloo,Sydney,Sydney,Australia,AU,Point,-33.90017,151.21345,False
"Hong Kong, Kowloon, Hong Kong",Ho Man Tin,Kowloon City,Hong Kong,Hong Kong,HK,Point,22.31579,114.17658,True
"Barcelona, Catalunya, Spain",Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Barcelona,Spain,ES,Point,41.38717,2.18094,True
"Hong Kong Island, 香港島, Hong Kong",Quarry Bay,Eastern,Hong Kong,Hong Kong,HK,Point,22.29039,114.20811,False
"Montréal, Québec, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.53446,-73.57165,True
"Vaucluse, NSW, Australia",Vaucluse/Watsons Bay,Woollahra,Sydney,Australia,AU,Point,-33.85372,151.27716,True
"Hong Kong, Hong Kong Island, Hong Kong",Sheung Wan,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28451,114.1496,True
"Rio, Rio de Janeiro, Brazil",Tijuca,Tijuca,Rio De Janeiro,Brazil,BR,Point,-22.923226245406838,-43.22026380561493,True
"Hilo, HI, United States",Hilo,South Hilo,The Big Island,United States,US,Point,19.75874,-155.09374,True
"Sydney, NSW, Australia",Surry Hills,Sydney,Sydney,Australia,AU,Point,-33.87893,151.21,True
"Barcelona, Catalunya, Spain",Sant Martí,el Camp de l'Arpa del Clot,Barcelona,Spain,ES,Point,41.41015,2.18496,True
"Şişli, İstanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,Point,41.05573,28.9937,False
"Barra da Tijuca, Rio de Janeiro, Brazil",Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-23.011459700518376,-43.3294077147465,True
"New York, NY, United States",Manhattan,Midtown,New York,United States,US,Point,40.75701,-73.96781,True
"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,41.15086,-8.60645,True
"New York, NY, United States",Alphabet City,East Village,New York,United States,US,Point,40.72229,-73.97901,False
"Montréal, Québec, Canada",Villeray-Saint-Michel-Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,Point,45.52952,-73.62968,True
"HK, Hong Kong",,Sai Kung,Hong Kong,Hong Kong,HK,Point,22.30479,114.28646,False
"Barcelona, Catalunya, Spain",Horta-Guinardó,el Baix Guinardó,Barcelona,Spain,ES,Point,41.41188,2.17232,False
"Porto, Porto, Portugal",,Lordelo do Ouro e Massarelos,Porto,Portugal,PT,Point,41.14876,-8.6506,True
"Montréal, Québec, Canada",Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.53532,-73.56745,True
"İstanbul, Kağıthane, Turkey",,Sariyer,Istanbul,Turkey,TR,Point,41.17387,28.9937,False
"Waterloo, NSW, Australia",Waterloo,Sydney,Sydney,Australia,AU,Point,-33.89819,151.20798,False
"Aveiro, Aveiro, Portugal",,"Lobão, Gião, Louredo e Guisande",Porto,Portugal,PT,Point,40.98082,-8.45777,True
"North Curl Curl, NSW, Australia",,Warringah,Sydney,Australia,AU,Point,-33.76099,151.28331,True
"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,41.15445,-8.60927,False
"Hong Kong, Hong Kong Island, Hong Kong",Kennedy Town,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28038,114.12818,True
"Watsons Bay, NSW, Australia",Vaucluse/Watsons Bay,Woollahra,Sydney,Australia,AU,Point,-33.84018,151.2792,True
"Bondi Beach, NSW, Australia",Bondi Beach,Waverley,Sydney,Australia,AU,Point,-33.88897,151.26674,True
"Mount Colah, NSW, Australia",,Hornsby,Sydney,Australia,AU,Point,-33.6674,151.12125,True
"Barcelona, Catalunya, Spain",Sants-Montjuïc,Hostafrancs,Barcelona,Spain,ES,Point,41.37483,2.14344,False
"North Bondi, NSW, Australia",North Bondi,Waverley,Sydney,Australia,AU,Point,-33.88233,151.26978,True
"Eastwood, NSW, Australia",,Parramatta,Sydney,Australia,AU,Point,-33.78411,151.0716,False
"Montreal, QC, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.51696,-73.57893,True
"Brooklyn, NY, United States",Brooklyn,Williamsburg,New York,United States,US,Point,40.7023,-73.9419,True
"Montréal, Québec, Canada",Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.51384,-73.57321,True
"Surry Hills, NSW, Australia",Surry Hills,Sydney,Sydney,Australia,AU,Point,-33.88653,151.21718,True
"Hong Kong, Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28236,114.1522,True
"Montreal, QC, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.51887,-73.55597,True
"New York, NY, United States",Hell's Kitchen,Hell's Kitchen,New York,United States,US,Point,40.76396,-73.99219,True
"New York, NY, United States",Lower East Side,Chinatown,New York,United States,US,Point,40.71467,-73.99239,True
"Vila Nova de Gaia, Porto, Portugal",,Mafamude e Vilar do Paraíso,Porto,Portugal,PT,Point,41.11905,-8.6102,False
"Montréal, Québec, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.50377,-73.56243,True
"Beyoğlu, İstanbul, Turkey",Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.03381,28.98064,False
"Hong Kong, Kowloon, Hong Kong",Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.32301,114.16976,True
"Hong Kong, Kowloon, Hong Kong",Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.31445,114.17082,False
"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,41.14656,-8.60868,True
"Bardwell Park, NSW, Australia",Bardwell Park,Rockdale,Sydney,Australia,AU,Point,-33.93258,151.12352,False
"Montréal, Québec, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.53504,-73.56405,True
"Kartal, İstanbul, Turkey",,Kartal,Istanbul,Turkey,TR,Point,40.90591,29.18833,False
"Shenzhen Shi, Guangdong Sheng, China",,North,Hong Kong,China,CN,Point,22.5302,114.0877,True
"Soho, Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,22.27993,114.15154,False
"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,41.14511,-8.60595,False
"New York, NY, United States",Upper West Side,Upper West Side,New York,United States,US,Point,40.78616,-73.97348,True
"Barcelona, Catalunya, Spain",Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Barcelona,Spain,ES,Point,41.40666,2.12807,False
"Barcelona, Cataluña, Catalonia, Spain",Sants-Montjuïc,el Poble Sec,Barcelona,Spain,ES,Point,41.37128,2.16033,True
"Hong Kong, Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,22.27943,114.15208,True
"Wolli Creek, NSW, Australia",Wolli Creek,Rockdale,Sydney,Australia,AU,Point,-33.93548,151.14975,True
"Bondi Beach, NSW, Australia",Bondi Beach,Waverley,Sydney,Australia,AU,Point,-33.89372,151.27321,True
"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-23.01010957402265,-43.34366862122735,True
"Hong Kong, New Territories, Hong Kong",,Islands,Hong Kong,Hong Kong,HK,Point,22.29258,113.94326,False
"Brooklyn, NY, United States",Williamsburg,Williamsburg,New York,United States,US,Point,40.7077,-73.94029,True
"Emu Heights, NSW, Australia",,Penrith,Sydney,Australia,AU,Point,-33.71722,150.65194,False
"Sydney, NSW, Australia",Central Business District,Sydney,Sydney,Australia,AU,Point,-33.86297,151.20425,True
"Montréal, Québec, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.52856,-73.58899,False
"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.31705,114.1702,True
"Honolulu, HI, United States",Honolulu,Primary Urban Center,Oahu,United States,US,Point,21.30823,-157.86021,True
"Copacabana, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.97494827925532,-43.192394114527616,False
"Montréal, Québec, Canada",Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montreal,Canada,CA,Point,45.5786,-73.53891,True
"Barcelona, Catalunya, Spain",Gràcia,la Vila de Gràcia,Barcelona,Spain,ES,Point,41.40913,2.15849,True
"Surry Hills, NSW, Australia",Surry Hills,Sydney,Sydney,Australia,AU,Point,-33.8844,151.21345,True
"Montréal, Québec, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.53643,-73.58216,True
"Hong Kong, Kowloon, Hong Kong",Mong Kok,Kowloon City,Hong Kong,Hong Kong,HK,Point,22.32249,114.17397,True
"Rhodes, NSW, Australia",Rhodes,Canada Bay,Sydney,Australia,AU,Point,-33.8273,151.08448,True
"Darlinghurst, NSW, Australia",Darlinghurst,Sydney,Sydney,Australia,AU,Point,-33.87698,151.21446,True
"New York, NY, United States",Manhattan,Tribeca,New York,United States,US,Point,40.7196,-74.00571,True
"Hong Kong, Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,22.2838,114.14896,True
"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,41.15224,-8.61464,True
"Montréal, QC, Canada",Hochelaga-Maisonneuve,Ville-Marie,Montreal,Canada,CA,Point,45.53608,-73.55033,False
"Portuguesa, Rio de Janeiro, Brazil",,Portuguesa,Rio De Janeiro,Brazil,BR,Point,-22.80369559925885,-43.20475237067608,False
"Rhodes, NSW, Australia",Rhodes,Canada Bay,Sydney,Australia,AU,Point,-33.82808,151.08417,True
"Kailua, HI, United States",Oʻahu,Koolaupoko,Oahu,United States,US,Point,21.3938,-157.73252,True
"Centro, Rio de Janeiro, Brazil",Centro,Saúde,Rio De Janeiro,Brazil,BR,Point,-22.900572329666712,-43.1829877915535,False
"Barcelona, Catalonia, Spain",Ciutat Vella,el Raval,Barcelona,Spain,ES,Point,41.37956,2.16375,False
"Wailuku, HI, United States",Maui,Kihei-Makena,Maui,United States,US,Point,20.79371,-156.50856,True
"Barcelona, Catalunya, Spain",Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Barcelona,Spain,ES,Point,41.38659,2.17862,True
"Recreio dos Bandeirantes, Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Vargem Grande,Rio De Janeiro,Brazil,BR,Point,-23.02083419067571,-43.49321846774024,True
"Sultanbeyli, İstanbul, Turkey",,Sultanbeyli,Istanbul,Turkey,TR,Point,40.97625,29.26114,False
"Montréal, Québec, Canada",Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montreal,Canada,CA,Point,45.55217,-73.6495,True
"Montréal, Québec, Canada",Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montreal,Canada,CA,Point,45.55593,-73.65371,True
"Rio, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.961961218731403,-43.17652688267036,True
"Manly, NSW, Australia",Manly,Manly,Sydney,Australia,AU,Point,-33.78834,151.2874,True
"PAHOA, HI, United States",Island of Hawaiʻi,Puna,The Big Island,United States,US,Point,19.53606,-154.91657,False
"Barra da Tijuca, Rio de Janeiro, Brazil",Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-22.997687616294844,-43.41976199613926,False
"Kowloon, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.31849,114.17077,False
"New York, NY, United States",Manhattan,Harlem,New York,United States,US,Point,40.82547,-73.94092,False
"Crows Nest, NSW, Australia",Crows Nest,North Sydney,Sydney,Australia,AU,Point,-33.82616,151.20138,True
"Bronx, NY, United States",The Bronx,Williamsbridge,New York,United States,US,Point,40.8785,-73.86347,True
"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,Point,22.27684,114.18205,True
"Bondi Beach, NSW, Australia",Bondi Beach,Waverley,Sydney,Australia,AU,Point,-33.88922,151.27351,False
"Edgecliff, NSW, Australia",Double Bay,Woollahra,Sydney,Australia,AU,Point,-33.87782,151.23883,False
"Chippendale, NSW, Australia",Chippendale,Sydney,Sydney,Australia,AU,Point,-33.88777,151.19807,True
"Honolulu, HI, United States",Oʻahu,East Honolulu,Oahu,United States,US,Point,21.27853,-157.74931,False
"Valadares, Porto, Portugal",,Gulpilhares e Valadares,Porto,Portugal,PT,Point,41.09343,-8.65394,True
"Castle Hill, NSW, Australia",,The Hills Shire,Sydney,Australia,AU,Point,-33.73109,150.99986,False
"Porto, Porto, Portugal",,Bonfim,Porto,Portugal,PT,Point,41.15604,-8.6018,True
"Waianae, HI, United States",Leeward Side,Waianae,Oahu,United States,US,Point,21.48223,-158.20469,False
"New York, NY, United States",Chelsea,Chelsea,New York,United States,US,Point,40.7444,-73.9994,True
"Hilo, HI, United States",Island of Hawaiʻi,South Hilo,The Big Island,United States,US,Point,19.68684,-155.08524,True
"Brooklyn, NY, United States",Brooklyn,Greenpoint,New York,United States,US,Point,40.72537,-73.94076,True
"Kailua-Kona, HI, United States",Kailua/Kona,North Kona,The Big Island,United States,US,Point,19.69976,-155.97716,True
"Montréal, Québec, Canada",Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.52191,-73.57203,True
"Montréal, QC, Canada",Cote-des-Neiges-Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,Point,45.47443,-73.61068,False
"Vaucluse, NSW, Australia",Vaucluse/Watsons Bay,Waverley,Sydney,Australia,AU,Point,-33.86307,151.28069,False
"Brooklyn, NY, United States",Bedford-Stuyvesant,Bedford-Stuyvesant,New York,United States,US,Point,40.69414,-73.93705,True
"Manly, NSW, Australia",Manly,Manly,Sydney,Australia,AU,Point,-33.78924,151.28704,True
"Potts Point, NSW, Australia",Potts Point,Sydney,Sydney,Australia,AU,Point,-33.87561,151.22437,True
"Hong Kong, Hong Kong Island, Hong Kong",Soho,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28196,114.15137,True
"Manly, NSW, Australia",Manly,Manly,Sydney,Australia,AU,Point,-33.80665,151.2893,True
"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.32441,114.16841,True
"Newtown, NSW, Australia",Newtown/Enmore,Sydney,Sydney,Australia,AU,Point,-33.89516,151.18438,False
"Palm Beach, NSW, Australia",Palm Beach,Pittwater,Sydney,Australia,AU,Point,-33.60514,151.33219,True
"Waterloo, NSW, Australia",Waterloo,Sydney,Sydney,Australia,AU,Point,-33.90261,151.20988,False
"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,41.14066,-8.61373,True
"Rushcutters Bay, NSW, Australia",Elizabeth Bay/Rushcutters Bay,Sydney,Sydney,Australia,AU,Point,-33.87433,151.22582,True
"Hong Kong, New Territories, Hong Kong",,Islands,Hong Kong,Hong Kong,HK,Point,22.21251,113.99049,True
"Kings Langley, NSW, Australia",,Blacktown,Sydney,Australia,AU,Point,-33.74507,150.91725,False
"Vila do Conde, Porto, Portugal",,Vila do Conde,Porto,Portugal,PT,Point,41.35233,-8.75392,True
"Newtown, NSW, Australia",Newtown/Enmore,Marrickville,Sydney,Australia,AU,Point,-33.90751,151.17746,True
"Hong Kong Island, Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28661,114.13941,False
"Copacabana, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.970618835546944,-43.18636131559526,True
"Rio, Rio de Janeiro, Brazil",Santa Teresa,Santa Teresa,Rio De Janeiro,Brazil,BR,Point,-22.924244403860058,-43.19058945671261,True
"Centro, Rio de Janeiro, Brazil",Santa Teresa,Santa Teresa,Rio De Janeiro,Brazil,BR,Point,-22.915795156390473,-43.1862050026487,True
